ncbi_gene_id,ensembl_gene_id,hgnc_symbol,gene_name,ucsc_id,alias
401103,ENSG00000241098,LINC01994,LINC01994,,LINC01994
401105,ENSG00000279891,,FLJ42393,uc011bsh.2,AVPC1948
401109,ENSG00000224652,LINC00885,LINC00885,uc011bts.4,LINC00885
401115,ENSG00000243449,NICOL1,NICOL1,uc021xkn.3,C4orf48
401124,ENSG00000197057,DTHD1,DTHD1,uc011bxy.4,DTHD1
401134,ENSG00000250125,LINC02232,LINC02232,uc021xos.2,LINC02232
401137,ENSG00000187533,PRR27,PRR27,uc062xch.1,C4orf40
401138,ENSG00000187689,AMTN,AMTN,uc003hfk.4,AI3B
401145,ENSG00000184305,CCSER1,CCSER1,uc003hsv.6,FAM190A
401152,ENSG00000164096,C4orf3,C4orf3,,ALN
401172,ENSG00000291744,LINC02145,LINC02145,,LINC02145
401177,ENSG00000250822,LINC02111,LINC02111,,LINC02111
401190,ENSG00000186479,RGS7BP,RGS7BP,uc063dyk.1,R7BP
401207,ENSG00000164241,C5orf63,C5orf63,uc021ydb.2,YDR286C
401232,ENSG00000244041,LINC01011,LINC01011,uc063llg.1,LINC01011
401236,ENSG00000230873,STMND1,STMND1,uc021ymc.2,STMND1
401247,ENSG00000227596,,,,C6orf214
401250,ENSG00000204511,MCCD1,MCCD1,uc003ntp.3,MCCD1
401251,ENSG00000227861,SAPCD1,SAPCD1,,C6orf26
401253,ENSG00000197251,LINC00336,LINC00336,uc315qet.1,C6orf227
401258,ENSG00000255587,RAB44,RAB44,uc010jwm.4,RASD3
401262,ENSG00000146215,CRIP3,CRIP3,uc063ora.1,CRP-3
401264,ENSG00000225791,TRAM2-AS1,TRAM2-AS1,uc003pat.4,TRAM2-AS1
401265,ENSG00000124743,KLHL31,KLHL31,uc003pcb.5,BKLHD6
401286,ENSG00000272549,LINC02538,LINC02538,uc003qvx.2,LINC02538
401288,ENSG00000229214,LINC00242,LINC00242,uc003qxj.2,C6orf122
401312,ENSG00000105889,STEAP1B,STEAP1B,uc003svh.4,LOC401312
401331,ENSG00000290758,POLR2J4,POLR2J4,uc003tjc.2,RASA4P
401335,ENSG00000221845,LINC02902,LINC02902,uc010kyp.2,C7orf65
401337,ENSG00000205628,LINC01446,LINC01446,uc022adj.1,GS1-179L18.1
401387,ENSG00000240720,LRRD1,LRRD1,uc011kho.4,LRRD1
401397,ENSG00000214194,SMIM30,SMIM30,uc003vgr.7,LINC00998
401398,ENSG00000224897,POT1-AS1,POT1-AS1,uc064hqp.1,POT1-AS1
401399,ENSG00000224940,PRRT4,PRRT4,uc022akx.2,PRRT4
401409,ENSG00000146955,RAB19,RAB19,uc010lni.3,RAB19B
401427,ENSG00000284749,OR2A7,OR2A7,,HSDJ0798C17
401428,ENSG00000170356,OR2A20P,OR2A20P,uc287blr.1,OR2A20
401431,ENSG00000204934,ATP6V0E2-AS1,ATP6V0E2-AS1,uc011kur.3,ATP6V0E2-AS1
401442,ENSG00000282245,,,,LOC401442
401447,ENSG00000284806,USP17L1,USP17L1,,USP17L1P
401463,ENSG00000254102,BHLHE22-AS1,BHLHE22-AS1,uc003xvg.4,BHLHE22-AS1
401466,ENSG00000176731,RBIS,RBIS,uc033brx.3,C8orf59
401474,ENSG00000177570,SAMD12,SAMD12,uc064pso.2,BAFME
401491,ENSG00000236404,VLDLR-AS1,VLDLR-AS1,uc286bsx.1,linc-VLDLR
401494,ENSG00000188921,HACD4,HACD4,uc010miq.4,PTPLAD2
401498,ENSG00000188133,TMEM215,TMEM215,uc003zri.6,TMEM215
401505,ENSG00000175768,TOMM5,TOMM5,uc064tcx.1,C9orf105
401508,ENSG00000293075,FAM74A4,FAM74A4,uc287djc.1,FAM74A2
401509,ENSG00000290717,ZNF658B,ZNF658B,,ZNF658B
401535,ENSG00000204446,LINC02872,LINC02872,uc064uce.1,C9orf170
401541,ENSG00000291348,CENPP,CENPP,,CENP-P
401546,ENSG00000188959,C9orf152,C9orf152,uc064vab.1,bA470J20.2
401548,ENSG00000148158,SNX30,SNX30,uc004bgj.6,ATG24A
401551,ENSG00000136918,WDR38,WDR38,uc004box.6,WDR38
401554,ENSG00000196979,GPRACR,GPRACR,uc004bzh.1,LncGPR107
401561,ENSG00000279141,LINC01451,LINC01451,uc064xcs.1,HCCAT4
401562,ENSG00000214402,LCNL1,LCNL1,uc064xgt.1,LCNL1
401563,ENSG00000180539,LINC02908,LINC02908,uc004ckp.2,C9orf139
401565,ENSG00000188163,CIMIP2A,CIMIP2A,uc064xku.1,FAM166A
401577,ENSG00000292362,CD99P1,CD99P1,uc317bsv.1,CD99L1
401612,ENSG00000269743,SLC25A53,SLC25A53,uc022cbz.3,MCART6
401613,ENSG00000260802,SERTM2,SERTM2,uc004eph.5,CARDEL
401634,ENSG00000291016,GOLGA2P2Y,GOLGA2P2Y,uc287fzi.1,GOLGA2LY2
401647,ENSG00000155265,GOLGA7B,GOLGA7B,uc001kos.5,C10orf132
401661,ENSG00000197674,OR51C1P,OR51C1P,uc285iqc.2,OR51C2P
401663,ENSG00000290649,,OR51H1,uc286gtg.1,OR51H1P
401665,ENSG00000176900,OR51T1,OR51T1,uc010qyp.2,OR11-26
401666,ENSG00000205497,OR51A4,OR51A4,uc010qys.3,OR51A4
401667,ENSG00000205496,OR51A2,OR51A2,uc010qyt.2,OR51A2
401720,ENSG00000261308,FIGNL2,FIGNL2,uc058oee.3,FIGNL2
401898,ENSG00000197332,ZNF833P,ZNF833P,uc288ecq.1,ZNF833
401934,ENSG00000237330,RNF223,RNF223,uc021oen.3,RNF223
401944,ENSG00000187942,LDLRAD2,LDLRAD2,uc001bfg.2,LDLRAD2
401992,ENSG00000276821,OR2T2,OR2T2,,OR1-43
401993,ENSG00000273827,OR2T5,OR2T5,,OR1-62
401994,ENSG00000292014,OR14I1,OR14I1,,OR5BU1
402055,ENSG00000100104,SRRD,SRRD,uc010gve.4,HC/HCC
402117,ENSG00000174453,VWC2L,VWC2L,uc002vet.4,VWC2L
402135,ENSG00000231861,OR5K2,OR5K2,uc011bgx.4,OR3-9
402160,ENSG00000206113,CFAP99,CFAP99,uc284pvv.1,CFAP99
402317,ENSG00000284836,OR2A42,OR2A42,,OR2A42
402381,ENSG00000165643,SOHLH1,SOHLH1,uc010nbe.5,C9orf157
402415,ENSG00000182489,XKRX,XKRX,uc004egn.4,XKR2
402569,ENSG00000284068,KPNA7,KPNA7,,IPOA8
402573,ENSG00000185955,SPACDR,SPACDR,uc003uuz.2,C7orf61
402635,ENSG00000275572,GRIFIN,GRIFIN,uc064bae.2,GRIFIN
402665,ENSG00000142549,IGLON5,IGLON5,uc002pwc.4,IGLON5
402682,ENSG00000176125,UFSP1,UFSP1,uc003uxc.5,UFSP
402778,ENSG00000281618,IFITM10,IFITM10,,DSPA3
402779,ENSG00000231163,CSMD2-AS1,CSMD2-AS1,uc001bxr.4,CSMD2-AS1
403150,ENSG00000229951,FOSL2-AS1,FOSL2-AS1,uc002rlz.1,FOSL2-AS1
403239,ENSG00000292015,OR2T27,OR2T27,,OR2T27
403244,ENSG00000292304,OR2T35,OR2T35,,OR2T35
403253,ENSG00000237388,OR4A47,OR4A47,uc010rhx.4,OR11-113
403257,ENSG00000292249,,OR4C45,,OR4C45
403273,ENSG00000236032,OR5H14,OR5H14,uc285ulw.1,OR5H14
403274,ENSG00000233412,OR5H15,OR5H15,uc011bgu.3,OR5H15
403277,ENSG00000206536,OR5K3,OR5K3,uc011bgw.2,OR5K3
403278,ENSG00000196098,OR5K4,OR5K4,uc011bgv.2,OR5K4
403282,ENSG00000205328,OR6C65,OR6C65,uc010spl.4,OR6C65
403284,ENSG00000205327,OR6C68,OR6C68,uc031qhq.1,OR6C68
403312,ENSG00000255537,,,uc001qbz.2,LOC403312
403313,ENSG00000205808,PLPP6,PLPP6,uc003zin.7,LPRP-B
403314,ENSG00000173627,APOBEC4,APOBEC4,uc001gqn.5,C1orf169
403315,ENSG00000293019,,CIBAR1P2,uc286wdd.1,FAM92A1P2
403339,ENSG00000214643,DEFB133,DEFB133,uc063ozm.1,DEFB134
403341,ENSG00000177125,ZBTB34,ZBTB34,uc004bqm.6,ZNF918
404037,ENSG00000187664,HAPLN4,HAPLN4,uc002nmb.6,BRAL2
404093,ENSG00000180891,CUEDC1,CUEDC1,uc002ive.3,CUEDC1
404201,ENSG00000180769,WDFY3-AS2,WDFY3-AS2,uc287hym.1,C4orf12
404203,ENSG00000178172,SPINK6,SPINK6,uc063iku.1,BUSI2
404216,ENSG00000177234,LINC01561,LINC01561,uc057wjp.1,C10orf85
404217,ENSG00000178531,CTXN1,CTXN1,uc002miy.6,CTXN
404220,ENSG00000293447,,TEX56P,uc285ydk.1,C6orf201
404266,ENSG00000233101,HOXB-AS3,HOXB-AS3,uc060gvo.1,HOXB-AS3
404281,ENSG00000230797,YY2,YY2,uc011mjp.3,ZNF631
404550,ENSG00000154102,C16orf74,C16orf74,uc059xzo.1,ASRA
404552,ENSG00000197745,SCGB1D4,SCGB1D4,uc001ntd.3,IIS
404636,ENSG00000119979,DENND10,DENND10,uc057whl.2,FAM45A
404663,ENSG00000273954,LINC01194,LINC01194,,CT49
404665,ENSG00000226800,CACTIN-AS1,CACTIN-AS1,uc021umw.2,C19orf29-AS1
404672,ENSG00000272047,GTF2H5,GTF2H5,uc285zbf.1,C6orf175
404734,ENSG00000254996,ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3,uc003lfs.3,MASK-BP3
404744,ENSG00000197085,NPSR1-AS1,NPSR1-AS1,uc010kwo.3,AAA1
404785,ENSG00000187537,POTEG,POTEG,uc032arv.2,A26C2
405753,ENSG00000140274,DUOXA2,DUOXA2,uc059irx.1,SIMNIPHOM
405754,ENSG00000244476,ERVFRD-1,ERVFRD-1,,ERVFRDE1
406881,ENSG00000199165,MIRLET7A1,MIRLET7A1,uc004aui.5,LET7A1
406882,ENSG00000198975,MIRLET7A2,MIRLET7A2,uc001pyg.5,LET7A2
406883,ENSG00000283990,MIRLET7A3,MIRLET7A3,uc021wrn.3,LET7A3
406884,ENSG00000284520,MIRLET7B,MIRLET7B,uc021wrq.1,LET7B
406885,ENSG00000199030,MIRLET7C,MIRLET7C,uc002yke.5,LET7C
406886,ENSG00000199133,MIRLET7D,MIRLET7D,uc004aul.4,LET7D
406887,ENSG00000198972,MIRLET7E,MIRLET7E,uc002pxi.5,LET7E
406888,ENSG00000199072,MIRLET7F1,MIRLET7F1,uc004auj.5,LET7F1
406889,ENSG00000208012,MIRLET7F2,MIRLET7F2,uc004dss.2,LET7F2
406890,ENSG00000199150,MIRLET7G,MIRLET7G,uc011bee.4,LET7G
406891,ENSG00000199179,MIRLET7I,MIRLET7I,uc001srj.4,LET7I
406892,ENSG00000207994,MIR100,MIR100,uc001pyh.1,MIRN100
406893,ENSG00000199135,MIR101-1,MIR101-1,uc001dbx.3,MIRN101-1
406894,ENSG00000199065,MIR101-2,MIR101-2,uc003ziu.3,MIRN101-2
406895,ENSG00000199035,MIR103A1,MIR103A1,uc003maa.4,MIR103-1
406896,ENSG00000199024,MIR103A2,MIR103A2,uc002wkg.3,MIR103-2
406897,ENSG00000292183,MIR105-1,MIR105-1,,MIRN105-1
406898,ENSG00000292185,MIR105-2,MIR105-2,,MIRN105-2
406899,ENSG00000284157,MIR106A,MIR106A,uc004exg.1,MIRN106A
406900,ENSG00000208036,MIR106B,MIR106B,uc003uta.1,MIRN106B
406901,ENSG00000198997,MIR107,MIR107,uc001kgq.4,MIRN107
406902,ENSG00000284038,MIR10A,MIR10A,uc002inq.3,MIRN10A
406903,ENSG00000207744,MIR10B,MIR10B,uc010zey.2,MIRN10B
406904,ENSG00000199017,MIR1-1,MIR1-1,uc011aak.4,MIRN1-1
406905,ENSG00000284453,MIR1-2,MIR1-2,uc021uic.3,MIRN1-2
406906,ENSG00000284440,MIR122,MIR122,uc060poy.2,MIR122A
406907,ENSG00000285161,MIR124-1,MIR124-1,,MIR124A
406908,ENSG00000207816,MIR124-2,MIR124-2,uc003xvf.3,MIRN124-2
406909,ENSG00000207598,MIR124-3,MIR124-3,uc002yeg.1,MIRN124-3
406910,ENSG00000208008,MIR125A,MIR125A,uc002pxj.1,MIRN125A
406911,ENSG00000207971,MIR125B1,MIR125B1,uc010rzr.1,MIRN125B1
406912,ENSG00000207863,MIR125B2,MIR125B2,uc002ykf.3,MIRN125B2
406913,ENSG00000199161,MIR126,MIR126,uc022bps.1,MIRN126
406914,ENSG00000207608,MIR127,MIR127,uc001yig.5,MIRN127
406915,ENSG00000207654,MIR128-1,MIR128-1,uc010zbi.3,MIR128A
406916,ENSG00000207625,MIR128-2,MIR128-2,uc011axz.1,MIR128B
406917,ENSG00000207705,MIR129-1,MIR129-1,uc011koi.4,MIR-129b
406918,ENSG00000199077,MIR129-2,MIR129-2,uc001mxo.3,MIR-129b
406919,ENSG00000208009,MIR130A,MIR130A,uc001nku.1,MIRN130A
406920,ENSG00000283871,MIR130B,MIR130B,uc011aii.1,MIRN130B
406921,ENSG00000267200,MIR132,MIR132,uc010vqt.1,MIRN132
406922,ENSG00000283927,MIR133A1,MIR133A1,uc021uib.1,MIRN133A1
406923,ENSG00000284508,MIR133A2,MIR133A2,uc011aal.1,MIRN133A2
406924,ENSG00000207993,MIR134,MIR134,uc010txo.1,MIRN134
406925,ENSG00000207926,MIR135A1,MIR135A1,uc010hmf.3,MIRN135-1
406926,ENSG00000207586,MIR135A2,MIR135A2,uc001tfb.3,MIRN135-2
406927,ENSG00000207942,MIR136,MIR136,uc010txk.3,MIRN136
406928,ENSG00000284202,MIR137,MIR137,uc021oqk.1,MIRN137
406929,ENSG00000207954,MIR138-1,MIR138-1,uc011azu.1,MIRN138-1
406930,ENSG00000207649,MIR138-2,MIR138-2,uc002ekc.5,MIRN138-2
406931,ENSG00000272036,MIR139,MIR139,uc001osp.1,MIR139-3p
406932,ENSG00000208017,MIR140,MIR140,uc002exx.3,MIRN140
406933,ENSG00000207708,MIR141,MIR141,uc009zfm.2,MIRN141
406934,ENSG00000284353,MIR142,MIR142,uc060hxw.2,MIRN142
406935,ENSG00000284182,MIR143,MIR143,uc021yfo.4,MIRN143
406936,ENSG00000283819,MIR144,MIR144,uc060dfs.2,MIRN144
406937,ENSG00000276365,MIR145,MIR145,uc063iom.1,MIRN145
406938,ENSG00000283733,MIR146A,MIR146A,uc021yhe.1,MIRN146
406939,ENSG00000207814,MIR147A,MIR147A,uc011lxv.1,MIR147
406940,ENSG00000199085,MIR148A,MIR148A,uc011jzf.4,MIRN148
406941,ENSG00000207611,MIR149,MIR149,uc010zog.2,MIRN149
406942,ENSG00000207782,MIR150,MIR150,uc010yaw.3,MIRN150
406943,ENSG00000207947,MIR152,MIR152,uc010wld.3,MIRN152
406944,ENSG00000207647,MIR153-1,MIR153-1,uc010zld.1,MIRN153-1
406945,ENSG00000207960,MIR153-2,MIR153-2,uc011kwb.1,MIRN153-2
406946,ENSG00000207978,MIR154,MIR154,uc010awg.3,MIRN154
406947,ENSG00000283904,MIR155,MIR155,uc021why.1,MIRN155
406948,ENSG00000283785,MIR15A,MIR15A,uc058xbg.2,MIRN15A
406949,ENSG00000207779,MIR15B,MIR15B,uc011boz.1,MIRN15B
406950,ENSG00000208006,MIR16-1,MIR16-1,uc001vea.2,MIRN16-1
406951,ENSG00000198987,MIR16-2,MIR16-2,uc003fdk.3,MIRN16-2
406952,ENSG00000284536,MIR17,MIR17,uc058xst.1,MIR17-5p
406953,ENSG00000283815,MIR18A,MIR18A,uc058xsu.2,C13orf25
406954,ENSG00000207595,MIR181A2,MIR181A2,uc004bot.3,MIRN181A
406955,ENSG00000207975,MIR181B1,MIR181B1,uc001gux.1,MIRN181B1
406956,ENSG00000207737,MIR181B2,MIR181B2,uc004bou.3,MIRN181B2
406957,ENSG00000288397,MIR181C,MIR181C,,MIRN181C
406958,ENSG00000207990,MIR182,MIR182,uc011kpb.3,MIRN182
406959,ENSG00000207691,MIR183,MIR183,uc003vpd.2,MIRN183
406960,ENSG00000207695,MIR184,MIR184,uc010uni.2,EDICT
406961,ENSG00000208023,MIR185,MIR185,uc011ahj.4,MIRN185
406962,ENSG00000207721,MIR186,MIR186,uc010oqr.1,MIRN186
406963,ENSG00000207797,MIR187,MIR187,uc010dmv.2,MIRN187
406964,ENSG00000207768,MIR188,MIR188,uc011mnv.3,MIRN188
406965,ENSG00000211137,MIR190A,MIR190A,uc010uid.1,MIR190
406966,ENSG00000207605,MIR191,MIR191,uc003cvo.3,MIRN191
406967,ENSG00000283926,MIR192,MIR192,uc058dbg.2,MIRN192
406968,ENSG00000207614,MIR193A,MIR193A,uc010wbv.1,MIRN193
406969,ENSG00000207624,MIR194-1,MIR194-1,uc010puj.2,MIRN194-1
406970,ENSG00000284155,MIR194-2,MIR194-2,uc010rns.1,MIRN194-2
406971,ENSG00000284112,MIR195,MIR195,uc060ahh.1,MIRN195
406972,ENSG00000210741,MIR196A1,MIR196A1,uc010wln.1,MIRN196-1
406973,ENSG00000207924,MIR196A2,MIR196A2,uc001seo.4,MIRN196-2
406974,ENSG00000284443,MIR197,MIR197,uc010ovq.1,MIRN197
406975,ENSG00000284121,MIR198,MIR198,uc285unb.1,MIRN198
406976,ENSG00000207752,MIR199A1,MIR199A1,uc010xlj.1,MIR-199-s
406977,ENSG00000208024,MIR199A2,MIR199A2,uc057nid.1,MIR-199-s
406978,ENSG00000207581,MIR199B,MIR199B,uc004bue.1,MIRN199B
406979,ENSG00000284204,MIR19A,MIR19A,uc058xsv.1,C13orf25
406980,ENSG00000284375,MIR19B1,MIR19B1,uc058xsx.1,C13orf25
406981,ENSG00000284107,MIR19B2,MIR19B2,uc011mvi.3,MIRN19B2
406982,ENSG00000283762,MIR20A,MIR20A,uc058xsw.1,C13orf25
406983,ENSG00000207607,MIR200A,MIR200A,uc010nye.3,MIRN200A
406984,ENSG00000207730,MIR200B,MIR200B,uc001acw.4,MIRN200B
